"Length";"Year";"fs1";"fs2";"fs3";"fs4";"fs5";"fs6";"fs7";"fs8";"Sex"
142;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
143;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
144;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
145;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
146;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
147;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
148;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
149;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
150;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
151;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
152;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
153;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
154;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
155;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
156;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
157;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
158;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
159;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
160;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
161;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
162;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
163;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
164;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
165;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
166;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
167;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
168;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
169;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
170;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
171;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
172;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
173;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
174;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
175;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
176;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
177;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
178;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
179;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
180;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
181;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
182;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
183;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
184;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
185;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
186;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
187;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
188;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
189;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
190;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
191;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
192;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
193;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
194;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
195;2015;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
0;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
1;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
2;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
3;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
4;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
5;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
6;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
7;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
8;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
9;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
10;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
11;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
12;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
13;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
14;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
15;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
16;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
17;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
18;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
19;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
20;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
21;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
22;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
23;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
24;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
25;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
26;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
27;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
28;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
29;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
30;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
31;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
32;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
33;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
34;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
35;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
36;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
37;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
38;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
39;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
40;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
41;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
42;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
43;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
44;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
45;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
46;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
47;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
48;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
49;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
50;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
51;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
52;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
53;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
54;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
55;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
56;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
57;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
58;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
59;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
60;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
61;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
62;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
63;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
64;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
65;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
66;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
67;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
68;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
69;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
70;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
71;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
72;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
73;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
74;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
75;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
76;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
77;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
78;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
79;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
80;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
81;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
82;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
83;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
84;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
85;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
86;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
87;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
88;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
89;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
90;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
91;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
92;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
93;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
94;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
95;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
96;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
97;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
98;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
99;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
100;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
101;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
102;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
103;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
104;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
105;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
106;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
107;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
108;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
109;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
110;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
111;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
112;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
113;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
114;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
115;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
116;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
117;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
118;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
119;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
120;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
121;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
122;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
123;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
124;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
125;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
126;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
127;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
128;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
129;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
130;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
131;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
132;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
133;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
134;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
135;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
136;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
137;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
138;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
139;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
140;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
141;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
142;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
143;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
144;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
145;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
146;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
147;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
148;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
149;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
150;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
151;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
152;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
153;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
154;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
155;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
156;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
157;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
158;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
159;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
160;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
161;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
162;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
163;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
164;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
165;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
166;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
167;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
168;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
169;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
170;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
171;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
172;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
173;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
174;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
175;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
176;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
177;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
178;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
179;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
180;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
181;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
182;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
183;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
184;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
185;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
186;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
187;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
188;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
189;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
190;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
191;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
192;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
193;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
194;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
195;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"M"
0;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
1;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
2;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
3;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
4;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
5;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
6;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
7;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
8;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
9;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
10;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
11;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
12;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
13;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
14;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
15;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
16;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
17;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
18;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
19;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
20;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
21;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
22;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
23;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
24;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
25;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
26;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
27;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
28;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
29;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
30;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
31;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
32;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
33;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
34;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
35;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
36;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
37;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
38;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
39;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
40;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
41;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
42;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
43;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
44;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
45;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
46;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
47;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
48;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
49;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
50;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
51;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
52;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
53;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
54;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
55;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
56;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
57;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
58;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
59;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
60;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
61;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
62;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
63;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
64;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
65;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
66;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
67;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
68;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
69;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
70;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
71;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
72;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
73;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
74;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
75;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
76;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
77;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
78;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
79;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
80;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
81;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
82;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
83;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
84;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
85;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
86;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
87;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
88;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
89;2016;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;"F"
