Length;Year;fs1;fs2;fs3;fs4;fs5;fs6;fs7;fs8;Sex
20;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
21;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
22;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
23;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
24;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
25;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
26;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
27;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
28;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
29;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
30;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
31;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
32;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
33;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
34;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
35;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
36;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
37;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
38;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
39;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
40;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
41;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
42;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
43;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
44;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
45;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
46;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
47;2010;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
0;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
1;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
2;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
3;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
4;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
5;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
6;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
7;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
8;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
9;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
10;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
11;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
12;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
13;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
14;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
15;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
16;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
17;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
18;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
19;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
20;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
21;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
22;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
23;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
24;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
25;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
26;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
27;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
28;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
29;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
30;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
31;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
32;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
33;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
34;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
35;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
36;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
37;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
38;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
39;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
40;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
41;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
42;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
43;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
44;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
45;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
46;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
47;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
0;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
1;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
2;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
3;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
4;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
5;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
6;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
7;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
8;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
9;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
10;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
11;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
12;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
13;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
14;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
15;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
16;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
17;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
18;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
19;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
20;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
21;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
22;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
23;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
24;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
25;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
26;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
27;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
28;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
29;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
30;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
31;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
32;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
33;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
34;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
35;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
36;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
37;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
38;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
39;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
40;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
41;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
42;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
43;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
44;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
45;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
46;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
47;2011;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
0;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
1;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
2;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
3;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
4;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
5;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
6;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
7;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
8;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
9;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
10;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
11;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
12;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
13;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
14;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
15;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
16;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
17;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
18;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
19;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
20;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
21;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
22;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
23;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
24;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
25;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
26;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
27;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
28;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
29;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
30;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
31;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
32;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
33;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
34;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
35;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
36;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
37;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
38;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
39;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
40;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
41;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
42;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
43;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
44;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
45;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
46;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
47;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
0;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
1;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
2;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
3;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
4;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
5;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
6;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
7;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
8;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
9;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
10;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
11;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
12;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
13;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
14;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
15;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
16;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
17;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
18;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
19;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
20;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
21;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
22;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
23;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
24;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
25;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
26;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
27;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
28;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
29;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
30;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
31;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
32;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
33;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
34;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
35;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
36;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
37;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
38;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
39;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
40;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
41;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
42;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
43;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
44;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
45;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
46;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
47;2012;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
0;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
1;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
2;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
3;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
4;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
5;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
6;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
7;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
8;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
9;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
10;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
11;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
12;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
13;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
14;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
15;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
16;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
17;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
18;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
19;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
20;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
21;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
22;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
23;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
24;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
25;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
26;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
27;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
28;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
29;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
30;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
31;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
32;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
33;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
34;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
35;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
36;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
37;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
38;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
39;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
40;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
41;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
42;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
43;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
44;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
45;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
46;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
47;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
0;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
1;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
2;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
3;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
4;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
5;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
6;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
7;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
8;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
9;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
10;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
11;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
12;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
13;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
14;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
15;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
16;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
17;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
18;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
19;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
20;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
21;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
22;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
23;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
24;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
25;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
26;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
27;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
28;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
29;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
30;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
31;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
32;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
33;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
34;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
35;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
36;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
37;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
38;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
39;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
40;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
41;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
42;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
43;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
44;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
45;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
46;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
47;2013;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;F
0;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
1;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
2;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
3;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
4;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
5;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
6;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
7;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
8;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
9;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
10;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
11;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
12;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
13;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
14;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
15;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
16;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
17;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
18;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
19;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
20;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
21;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
22;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
23;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
24;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
25;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
26;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
27;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
28;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
29;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
30;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
31;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
32;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
33;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
34;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
35;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
36;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
37;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
38;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
39;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
40;2014;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;M
